rna	cds	GeneID	Name	gene_name	description	protein_id	protein_family._internal	protein_copy_number	FPKM	kdp	hl	beta	beta.var
2917	2605	GeneID:100757844,Genbank:XP_003496769.1	XP_003496769.1	Sec24c	protein transport protein Sec24C	XP_003496769.1	2435	111081.276912944	33.5969	0.0275165911009894	25.1901544786564	0.0415387926999205	4.74691999743205e-13
2919	2607	GeneID:100758336,Genbank:XP_003496771.2	XP_003496771.2	Fut11	alpha-(1%2C3)-fucosyltransferase 11 isoform X1	XP_003496771.2	2436	10115.9861722709	3.34915	0.0256108857766417	27.0645531983953	0.0396330873755728	4.9904732610604e-08
2921	2609	GeneID:100762983,Genbank:XP_003496786.1	XP_003496786.1	Zswim8	zinc finger SWIM domain-containing protein 8 isoform X1	XP_003496786.1	2440	877.98869697621	14.0773	0.0366758714807034	18.899269535412	0.0506980730796345	0
2939	2627	GeneID:100736551,Genbank:NP_001231779.1	NP_001231779.1	Adk	adenosine kinase	NP_001231779.1	2467	659384.056526216	111394	0.0163908753857088	42.2886004712294	0.0304130769846399	5.59732569913205e-13
2950	2638	GeneID:100761812,Genbank:XP_003496782.1	XP_003496782.1	Vdac2	voltage-dependent anion-selective channel protein 2	XP_003496782.1	2481	2636332.48223627	234543	0.0115762580676227	59.8766178596684	0.0255984596665538	2.9443351857893e-12
2951	2639	GeneID:100762102,Genbank:XP_003496783.1	XP_003496783.1	Comtd1	catechol O-methyltransferase domain-containing protein 1	XP_003496783.1	2482	53517.6494343016	25.9831	0.00561563643182652	123.431633969668	0.0196378380307576	4.45817116756305e-37
2959	2646	GeneID:100769638,Genbank:XP_007651177.1	XP_007651177.1	Lsm14b	protein LSM14 homolog B	XP_007651177.1	2490	2429.52302776391	10.3781	0.0554412080359224	12.5023823454718	0.0694634096348535	2.58486062015061e-05
2975	2662	GeneID:100689392,Genbank:XP_003496795.1	XP_003496795.1	Ctsz	cathepsin Z	XP_003496795.1	2510	291289.96749979	670.68	0.0425947532539393	16.2730648168702	0.0566169548528704	1.00423798614654e-10
2976	2664	GeneID:100766768,Genbank:XP_003496796.1	XP_003496796.1	Nelfcd	negative elongation factor C/D isoform X1	XP_003496796.1	2512	29131.0761493014	37.2662	0.04950908626781	14.0004034170717	0.0635312878667411	0
2996	2678	GeneID:100768207,Genbank:XP_003496802.1	XP_003496802.1	Vapb	vesicle-associated membrane protein-associated protein B/C	XP_003496802.1	2529	186386.941665435	64.9142	0.0194048681431169	35.720272637143	0.033427069742048	2.43455009458794e-10
2997	2679	GeneID:100773378,Genbank:XP_007651242.1	XP_007651242.1	Rab22a	ras-related protein Rab-22A	XP_007651242.1	2531	6242.15799681959	50.5864	0.0304696835932802	22.748748881423	0.0444918851922113	5.88083971281718e-05
3002	2684	GeneID:100750927,Genbank:XP_003496821.1	XP_003496821.1	Pla2g4a	cytosolic phospholipase A2 isoform X1	XP_003496821.1	2536	64871.5240691117	25.2826	0.033448307267152	20.7229374875019	0.0474705088660831	1.22759328114892e-10
3007	2689	GeneID:100751804,Genbank:XP_007651286.1	XP_007651286.1	LOC100751804	protein odr-4 homolog isoform X1	XP_007651286.1	2544	8239.09902950356	1.16823	0.0226152012438187	30.6496136420365	0.0366374028427498	1.11585998829041e-10
3024	2704	GeneID:100759002,Genbank:XP_007651475.1	XP_007651475.1	LOC100759002	cytochrome b-c1 complex subunit Rieske%2C mitochondrial isoform X1	XP_007651475.1	2556	160559.28679479	244563	0.0195636659091699	35.43033211557	0.033585867508101	4.10769116445153e-11
3029	2708	GeneID:100755817,Genbank:XP_003496831.1	XP_003496831.1	Exoc2	exocyst complex component 2 isoform X1	XP_003496831.1	2563	29163.8331671769	18.9243	0.0279508363416005	24.7987992948999	0.0419730379405316	6.43791833814403e-15
3038	2715	GeneID:100756702,Genbank:XP_003496834.1	XP_003496834.1	Wrnip1	ATPase WRNIP1 isoform X1	XP_003496834.1	2574	13301.3879926928	29.5117	0.0376281514073056	18.4209735167954	0.0516503530062367	1.64509471754584e-09
3039	2716	GeneID:100756986,Genbank:XP_003496835.1	XP_003496835.1	Serpinb1	leukocyte elastase inhibitor	XP_003496835.1	2575	289810.229398136	16.4922	0.0143226889523312	48.3950452926039	0.0283448905512623	6.19960712515898e-13
3047	2724	GeneID:100761619,Genbank:XP_003496848.1	XP_003496848.1	Tomm20	mitochondrial import receptor subunit TOM20 homolog isoform X1	XP_003496848.1	2587	51388.1452738327	191463	0.0662208337947277	10.4672070833263	0.0802430353936588	1.34662779573181e-13
3050	2726	GeneID:100770970,Genbank:XP_003496875.1	XP_003496875.1	Tarbp1	probable methyltransferase TARBP1 isoform X1	XP_003496875.1	2590	32601.0002529385	14.7509	0.0156363536229993	44.3292085400529	0.0296585552219304	4.59386132340398e-13
3051	2727	GeneID:100761903,Genbank:XP_003496849.1	XP_003496849.1	LOC100761903	cytochrome c oxidase assembly factor 6 homolog	XP_003496849.1	2593	13669.3891262173	129582	0.0400542494543552	17.3052095595959	0.0540764510532863	2.06498097545197e-06
3056	2732	GeneID:100763065,Genbank:XP_003496852.1	XP_003496852.1	Ntpcr	cancer-related nucleoside-triphosphatase	XP_003496852.1	2604	68024.9691668026	41.7416	0.0209101909842098	33.1487732983105	0.0349323925831409	0
3067	2743	GeneID:100764733,Genbank:XP_003496857.2	XP_003496857.2	Exoc8	exocyst complex component 8	XP_003496857.2	2616	7276.67968525687	5.23582	0.0152564628205353	45.4330200069025	0.0292786644194664	6.95866183434059e-11
3068	2744	GeneID:100765024,Genbank:XP_003496858.1	XP_003496858.1	Gnpat	dihydroxyacetone phosphate acyltransferase	XP_003496858.1	2617	70090.3016969311	37.7961	0.0143746242730111	48.2201946565905	0.0283968258719422	5.76594160320906e-11
3074	2750	GeneID:100766190,Genbank:XP_007651736.1	XP_007651736.1	Ttc13	tetratricopeptide repeat protein 13	XP_007651736.1	2621	1407.16367321753	23.7612	0.03451584827035	20.0819975545951	0.0485380498692811	5.25164164889197e-06
3081	2757	GeneID:100767234,Genbank:XP_003496865.1	XP_003496865.1	Cog2	conserved oligomeric Golgi complex subunit 2	XP_003496865.1	2630	4207.20332587688	9.36517	0.015300539252631	45.3021406053225	0.0293227408515621	1.65119651111059e-06
3083	2759	GeneID:100767525,Genbank:XP_003496866.1	XP_003496866.1	Galnt2	polypeptide N-acetylgalactosaminyltransferase 2	XP_003496866.1	2636	201448.74123349	101275	0.0278144757142916	24.9203755512024	0.0418366773132227	2.61507558422819e-13
3085	2761	GeneID:100768105,Genbank:XP_003496867.1	XP_003496867.1	Urb2	unhealthy ribosome biogenesis protein 2 homolog isoform X1	XP_003496867.1	2638	7783.44106854047	14941	0.0147089016179448	47.124333180277	0.0287311032168759	7.62478323184507e-13
3090	2766	GeneID:100768681,Genbank:XP_003496869.1	XP_003496869.1	Nup133	nuclear pore complex protein Nup133	XP_003496869.1	2646	133115.96347474	33.1339	0.0142968064769136	48.4826581152397	0.0283190080758447	3.62231307631646e-13
3094	2770	GeneID:100769824,Genbank:XP_007651687.1	XP_007651687.1	Rab4a	ras-related protein Rab-4A	XP_007651687.1	2649	23301.6990877019	23.2146	0.0220495802278437	31.4358447370647	0.0360717818267748	1.72230564106342e-12
3098	2772	GeneID:100753178,Genbank:XP_003496894.1	XP_003496894.1	Thumpd3	THUMP domain-containing protein 3	XP_003496894.1	2651	13822.3253522112	7.76541	0.0185145517679878	37.4379671323406	0.0325367533669189	4.45909288705037e-06
3128	2803	GeneID:100755149,Genbank:XP_003496901.1	XP_003496901.1	Camk1	calcium/calmodulin-dependent protein kinase type 1	XP_003496901.1	2680	56704.5932881068	27.9533	0.0272740695587738	25.4141458085768	0.041296271157705	9.30594429187757e-12
3134	2809	GeneID:100756023,Genbank:XP_003496903.1	XP_003496903.1	Arpc4	actin-related protein 2/3 complex subunit 4 isoform X1	XP_003496903.1	2688	1099011.57174929	111734	0.0129776777972726	53.4107250455561	0.0269998793962037	1.79563724796285e-11
3136	2811	GeneID:100774934,Genbank:XP_003496968.1	XP_003496968.1	Rpusd3	RNA pseudouridylate synthase domain-containing protein 3	XP_003496968.1	2691	4052.35035192685	15.0275	0.0466538214412314	14.8572433971585	0.0606760230401625	7.20800676904274e-06
3147	2822	GeneID:100757184,Genbank:XP_003496905.1	XP_003496905.1	Creld1	cysteine-rich with EGF-like domain protein 1	XP_003496905.1	2706	21507.8609474305	53.9549	0.0117635793097558	58.9231527503796	0.0257857809086869	6.93240611448972e-07
3149	2824	GeneID:100757477,Genbank:XP_003496906.1	XP_003496906.1	Emc3	ER membrane protein complex subunit 3	XP_003496906.1	2709	121750.999465086	51.5799	0.026261842891732	26.3936991557499	0.0402840444906631	1.32043885263799e-10
3157	2832	GeneID:100758338,Genbank:XP_003496909.2	XP_003496909.2	Brk1	protein BRICK1	XP_003496909.2	2718	79947.293984086	154149	0.0326148837408077	21.2524804953599	0.0466370853397388	2.62891279392071e-15
3163	2838	GeneID:100759386,Genbank:XP_003496913.1	XP_003496913.1	Sec13	protein SEC13 homolog	XP_003496913.1	2722	290298.879495316	211209	0.0157069717859337	44.1299054971685	0.0297291733848648	1.61997677052297e-12
3171	2846	GeneID:100754902,Genbank:XP_007652575.1	XP_007652575.1	LOC100754902	ubiquitin-like modifier-activating enzyme ATG7 isoform X1	XP_007652575.1	2728	22459.0800457137	8.05859	0.0144615126540763	47.9304756798429	0.0284837142530074	2.71442145691516e-09
3185	2859	GeneID:100761529,Genbank:XP_003496921.1	XP_003496921.1	Rptor	regulatory-associated protein of mTOR isoform X1	XP_003496921.1	2743	3946.67330864978	10.2365	0.0196462167047572	35.281458561541	0.0336684183036883	1.14334106676371e-10
3187	2861	GeneID:100753694,Genbank:XP_007652142.1	XP_007652142.1	Chmp6	charged multivesicular body protein 6 isoform X1	XP_007652142.1	2746	48275.3364806363	51.6596	0.0181566611389198	38.1759165551724	0.0321788627378509	1.0880099424197e-12
3190	2863	GeneID:100761815,Genbank:XP_003496922.2	XP_003496922.2	Baiap2	brain-specific angiogenesis inhibitor 1-associated protein 2 isoform X1	XP_003496922.2	2749	243108.737521998	42.4242	0.0338670991933902	20.4666829184835	0.0478893007923213	6.22161787890654e-13
3211	2880	GeneID:100754863,Genbank:XP_007652614.1	XP_007652614.1	Nploc4	nuclear protein localization protein 4 homolog isoform X1	XP_007652614.1	2776	247661.351122279	56.2576	0.0187154251969084	37.0361438902519	0.0327376267958395	3.50988796402714e-11
3217	2886	GeneID:100765681,Genbank:XP_003496936.1	XP_003496936.1	Hgs	hepatocyte growth factor-regulated tyrosine kinase substrate isoform X1	XP_003496936.1	2785	83222.4683442146	40.7707	0.0242501025964086	28.5832679595591	0.0382723041953397	3.18688537795557e-14
3220	2889	GeneID:100755729,Genbank:XP_007652244.1	XP_007652244.1	Mrpl12	39S ribosomal protein L12%2C mitochondrial isoform X1	XP_007652244.1	2790	215694.95198525	378203	0.0121608295891066	56.9983466572752	0.0261830311880377	1.29495321244258e-12
3221	2890	GeneID:100766192,Genbank:XP_003496938.1	XP_003496938.1	Slc25a10	mitochondrial dicarboxylate carrier isoform X1	XP_003496938.1	2792	96401.301443692	34.4063	0.0154337944894601	44.9110023483405	0.0294559960883912	5.45145955202069e-10
3247	2915	GeneID:100767919,Genbank:XP_007652371.1	XP_007652371.1	Pycr1	pyrroline-5-carboxylate reductase 1%2C mitochondrial	XP_007652371.1	2828	35897.199749426	19.5545	0.0345741320574967	20.0481440693072	0.0485963336564278	2.10093820669104e-13
3251	2919	GeneID:100768779,Genbank:XP_007652391.1	XP_007652391.1	Aspscr1	tether containing UBX domain for GLUT4 isoform X1	XP_007652391.1	2836	128691.104453209	35.0391	0.024457906895897	28.3404129188269	0.0384801084948281	2.01407861340247e-10
3261	2929	GeneID:100769825,Genbank:XP_003496951.1	XP_003496951.1	Dcxr	L-xylulose reductase isoform X1	XP_003496951.1	2844	101435.313631266	44.7989	0.0178010183927712	38.9386250418922	0.0318232199917023	6.76652746936796e-12
3269	2935	GeneID:100689207,Genbank:XP_003496957.1	XP_003496957.1	Fasn	fatty acid synthase	XP_003496957.1	2849	5822281.96306567	144904	0.00996459301149169	69.5610126535596	0.0239867946104228	3.9994010451553e-16
3284	2949	GeneID:100772993,Genbank:XP_003496961.1	XP_003496961.1	Ogfod3	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3 isoform X2	XP_003496961.1	2867	109160.82485091	61.6129	0.0293947977531134	23.5806072347115	0.0434169993520445	2.00617702540337e-36
3292	2954	GeneID:100773571,Genbank:XP_003496963.1	XP_003496963.1	LOC100773571	uncharacterized protein C17orf62 homolog isoform X1	XP_003496963.1	2874	125545.791779804	21.6786	0.0151181956423529	45.8485388704805	0.029140397241284	1.00994099319141e-10
3294	2957	GeneID:100752578,Genbank:XP_007652539.1	XP_007652539.1	Foxk2	forkhead box protein K2 isoform X1	XP_007652539.1	2876	12034.3157965469	63.7733	0.0458968305627845	15.1022885907504	0.0599190321617156	2.15851658227666e-09
3297	2960	GeneID:100757763,Genbank:XP_003496991.1	XP_003496991.1	Cul1	cullin-1	XP_003496991.1	2880	168976.509748345	67.8159	0.0192835793374724	35.9449440598926	0.0333057809364035	9.71997099248154e-12
3305	2967	GeneID:100762189,Genbank:XP_003497006.2	XP_003497006.2	LOC100762189	lanosterol 14-alpha demethylase isoform X1	XP_003497006.2	2893	81965.4698296276	284925	0.153811356632278	4.50647595688968	0.167833558231209	9.23827929215201e-11
3335	2988	GeneID:100760157,Genbank:XP_003497000.1	XP_003497000.1	LOC100760157	sterile alpha motif domain-containing protein 9-like isoform X1	XP_003497000.1	2914	684.172997873086	0.103313	0.0461398018729287	15.0227602292031	0.0601620034718598	2.94210112604868e-07
3337	2990	GeneID:100760449,Genbank:XP_003497001.1	XP_003497001.1	Ccdc132	coiled-coil domain-containing protein 132	XP_003497001.1	2918	9122.09462970517	16143	0.019665977769437	35.2460065137046	0.0336881793683681	5.3743483592593e-08
3351	2997	GeneID:100761331,Genbank:XP_003497004.1	XP_003497004.1	Bet1	BET1 homolog	XP_003497004.1	2931	77977.2213706738	129998	0.0219451560171718	31.585429605402	0.0359673576161029	4.17634182507559e-09
3355	3000	GeneID:100774444,Genbank:XP_007653118.1	XP_007653118.1	Aim1	absent in melanoma 1 protein isoform X1	XP_007653118.1	2935	3183.15698581559	6.90254	0.0304712822478351	22.747555384191	0.0444934838467662	4.43647013162085e-12
3356	3001	GeneID:100767145,Genbank:XP_003497020.1	XP_003497020.1	Rtn4ip1	reticulon-4-interacting protein 1%2C mitochondrial	XP_003497020.1	2936	16705.0034926091	32.5008	0.0623183394528779	11.1226837339604	0.076340541051809	1.747079964076e-09
3357	3002	GeneID:100767432,Genbank:XP_003497021.1	XP_003497021.1	Qrsl1	glutamyl-tRNA(Gln) amidotransferase subunit A%2C mitochondrial isoform X1	XP_003497021.1	2939	8279.6336733717	27299	0.00991124890682147	69.93540239746	0.0239334505057526	3.71796034962308e-08
3360	3005	GeneID:100768017,Genbank:XP_007652902.1	XP_007652902.1	LOC100768017	uncharacterized protein C6orf203 homolog	XP_007652902.1	2942	5900.81148005634	27.0401	0.0613177783023658	11.304179631916	0.0753399799012969	0.000469623335495562
3362	3007	GeneID:100768308,Genbank:XP_003497024.1	XP_003497024.1	Bend3	BEN domain-containing protein 3	XP_003497024.1	2944	730.180959263159	5.53506	0.0417718370172339	16.5936484975265	0.055794038616165	3.3780706819351e-05
3363	3008	GeneID:100768592,Genbank:XP_003497025.1	XP_003497025.1	Pdss2	decaprenyl-diphosphate synthase subunit 2 isoform X1	XP_003497025.1	2945	23361.1216878455	24.1813	0.0272364461396575	25.4492519694297	0.0412586477385886	2.66354798018493e-11
3364	3009	GeneID:100768887,Genbank:XP_003497026.1	XP_003497026.1	LOC100768887	histone H3.3-like	XP_003497026.1	2946	162565.077495236	52916	0.021802759188108	31.7917184049812	0.0358249607870391	2.67913636664876e-07
3367	3012	GeneID:100775020,Genbank:XP_003497046.1	XP_003497046.1	Sec63	translocation protein SEC63 homolog isoform X1	XP_003497046.1	2948	78285.9357629012	38.1699	0.0207298301481277	33.4371857177301	0.0347520317470588	3.20422684407229e-13
3371	3015	GeneID:100769734,Genbank:XP_003497029.1	XP_003497029.1	Snx3	sorting nexin-3 isoform X1	XP_003497029.1	2953	398995.73615821	203065	0.0398262094200167	17.4042970861186	0.0538484110189478	1.43402094872606e-12
3397	3036	GeneID:100752579,Genbank:XP_007653049.1	XP_007653049.1	Mical1	protein-methionine sulfoxide oxidase MICAL1 isoform X1	XP_007653049.1	2977	34752.8113207762	2.79087	0.0153867199263222	45.0484043304235	0.0294089215252533	1.90988096190221e-09
3409	3046	GeneID:100772994,Genbank:XP_003497041.1	XP_003497041.1	Cdc40	pre-mRNA-processing factor 17	XP_003497041.1	2989	5209.13724811874	17.5326	0.0568057826058781	12.2020531847795	0.0708279842048092	5.08951202516439e-10
3430	3064	GeneID:100755437,Genbank:XP_003497059.2	XP_003497059.2	Ptrhd1	putative peptidyl-tRNA hydrolase PTRHD1	XP_003497059.2	3007	12745.1763229195	17.57	0.00930977353267802	74.4537101925139	0.0233319751316091	0
3437	3071	GeneID:100771064,Genbank:XP_007653273.1	XP_007653273.1	Dnmt3a	DNA (cytosine-5)-methyltransferase 3A isoform X1	XP_007653273.1	3011	6859.35274703045	8.03842	0.0417805458635212	16.5901896740209	0.0558027474624524	1.34450482893843e-08
3444	3077	GeneID:100757377,Genbank:XP_003497065.1	XP_003497065.1	Kif3c	kinesin-like protein KIF3C	XP_003497065.1	3016	1214.43712941478	6.19391	0.0458042045063906	15.1328287005451	0.0598264061053217	9.46055325279217e-05
3445	3078	GeneID:100757662,Genbank:XP_003497066.1	XP_003497066.1	Rab10	ras-related protein Rab-10	XP_003497066.1	3017	991344.011534373	111913	0.0158250146820397	43.8007290664077	0.0298472162809708	1.80119131989821e-11
3447	3080	GeneID:100757947,Genbank:XP_003497067.1	XP_003497067.1	Hadha	trifunctional enzyme subunit alpha%2C mitochondrial isoform X1	XP_003497067.1	3021	1244479.36639935	115506	0.0151825228392218	45.6542820913335	0.0292047244381529	9.52027360358114e-16
3448	3081	GeneID:100758239,Genbank:XP_003497068.1	XP_003497068.1	Hadhb	trifunctional enzyme subunit beta%2C mitochondrial	XP_003497068.1	3022	880574.491044167	119885	0.0160706809216852	43.1311643817554	0.0300928825206163	1.98350174940086e-13
3459	3092	GeneID:100760665,Genbank:XP_003497077.1	XP_003497077.1	Slc35f6	solute carrier family 35 member F6	XP_003497077.1	3029	25752.2672369369	49.5934	0.029099995427208	23.8194944839017	0.0431221970261391	0
3464	3097	GeneID:100761531,Genbank:XP_003497080.1	XP_003497080.1	Mapre3	microtubule-associated protein RP/EB family member 3	XP_003497080.1	3034	38844.1004883379	15.3865	0.0421765998975619	16.4344015933825	0.056198801496493	0
3465	3098	GeneID:100761817,Genbank:XP_003497081.1	XP_003497081.1	Tmem214	transmembrane protein 214 isoform X1	XP_003497081.1	3035	59639.1953514258	13392	0.0204473771359221	33.8990754634354	0.0344695787348532	2.59271663054029e-10
3470	3101	GeneID:100763067,Genbank:XP_003497086.1	XP_003497086.1	Emilin1	EMILIN-1 isoform X1	XP_003497086.1	3038	767.929764951711	12.5174	0.0509749854708014	13.5977906449229	0.0649971870697325	3.45967456027428e-08
3478	3109	GeneID:100764138,Genbank:XP_003497090.1	XP_003497090.1	Preb	prolactin regulatory element-binding protein	XP_003497090.1	3045	28106.4070275891	32.6329	0.0138525738202564	50.0374291127306	0.0278747754191875	6.99976847004903e-13
3488	3119	GeneID:100689232,Genbank:XP_003497094.1	XP_003497094.1	Cad	CAD protein isoform X2	XP_003497094.1	3052	2083298.75457163	43.8487	0.0128858836007094	53.7912029968815	0.0269080851996405	5.2879029430137e-16
3492	3123	GeneID:100766363,Genbank:XP_003497098.2	XP_003497098.2	Mpv17	protein Mpv17	XP_003497098.2	3056	54335.1157915838	140599	0.0133223039920487	52.0290770255387	0.0273445055909798	2.30330926708622e-11
