tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
rna4543	-	-	gene3354	Tp53i3	-	NW_003613660.1:15116-22909	1277	0	0	0	0	OK
rna4545	-	-	gene3355	Sf3b6	-	NW_003613660.1:23019-27588	806	885.901	107.319	103.222	111.417	OK
rna4546	-	-	gene3356	Fkbp1b	-	NW_003613660.1:32210-41078	1058	6.18426	0.714095	0.432945	0.995244	OK
rna4547	-	-	gene3357	LOC100760958	-	NW_003613660.1:42781-55298	2784	59.2661	7.09188	6.58223	7.60152	OK
rna4548	-	-	gene3358	Mfsd2b	-	NW_003613660.1:60307-71818	1488	0	0	0	0	OK
rna4536	-	-	gene3348	Cdc16	-	NW_003613659.1:3047905-3076209	2278	839.684	102.123	97.3286	106.917	OK
rna4537	-	-	gene3348	Cdc16	-	NW_003613659.1:3047907-3076200	2212	119.596	14.5454	13.2606	15.8302	OK
rna4551	-	-	gene3361	Klhl29	-	NW_003613660.1:252979-384914	2628	0	0	0	0	OK
gene3362	-	-	gene3362	LOC100764140	-	NW_003613660.1:1046634-1047295	661	0	0	0	0	OK
gene3363	-	-	gene3363	LOC100762107	-	NW_003613660.1:1338555-1343781	2346	0.405059	0.0654809	0.012016	0.118946	OK
rna4552	-	-	gene3364	LOC103159655	-	NW_003613660.1:2272033-2337108	5639	0	0	0	0	OK
rna4553	-	-	gene3364	LOC103159655	-	NW_003613660.1:2272033-2337108	5578	0	0	0	0	OK
rna4554	-	-	gene3364	LOC103159655	-	NW_003613660.1:2272097-2337108	5434	0	0	0	0	OK
rna4555	-	-	gene3364	LOC103159655	-	NW_003613660.1:2272097-2337108	4440	0	0	0	0	OK
rna4556	-	-	gene3365	LOC103160287	-	NW_003613660.1:2740217-2764329	6336	0	0	0	0	OK
rna4532	-	-	gene3346	Champ1	-	NW_003613659.1:3015653-3025967	3681	33.8919	4.1089	3.63371	4.58409	OK
rna4534	-	-	gene3346	Champ1	-	NW_003613659.1:3015653-3025967	3707	63.1043	7.65048	7.0079	8.29306	OK
rna4533	-	-	gene3346	Champ1	-	NW_003613659.1:3015653-3025967	3684	40.8377	4.95098	4.41136	5.49059	OK
rna4531	-	-	gene3346	Champ1	-	NW_003613659.1:3015653-3025984	3721	38.1938	4.63044	4.11723	5.14365	OK
rna4558	-	-	gene3367	Apob	-	NW_003613660.1:2841602-2883006	13533	0	0	0	0	OK
gene3368	-	-	gene3368	LOC100770980	-	NW_003613661.1:35252-35723	471	0	0	0	0	OK
rna4559	-	-	gene3369	Acmsd	-	NW_003613661.1:43926-84061	1020	0	0	0	0	OK
rna4487	-	-	gene3322	Zbtb37	-	NW_003613658.1:1495326-1511750	2591	5.93942	0.716216	0.513656	0.918776	OK
rna4488	-	-	gene3322	Zbtb37	-	NW_003613658.1:1495354-1511750	2367	0	0	0	0.0216146	OK
rna4492	-	-	gene3322	Zbtb37	-	NW_003613658.1:1495688-1511750	2699	0	0	0	0.0187329	OK
rna4493	-	-	gene3322	Zbtb37	-	NW_003613658.1:1495688-1511750	2696	0	0	0	0.0187555	OK
rna4491	-	-	gene3322	Zbtb37	-	NW_003613658.1:1495688-1520718	2379	0	0	0	0.0214951	OK
rna4490	-	-	gene3322	Zbtb37	-	NW_003613658.1:1495688-1526381	7992	4.91694	0.592918	0.498721	0.687115	OK
rna4489	-	-	gene3322	Zbtb37	-	NW_003613658.1:1495688-1528962	2357	0	0	0	0.0217152	OK
rna4494	-	-	gene3323	Serpinc1	-	NW_003613658.1:1527606-1539797	1534	0.304848	0.0352006	0	0.0850513	OK
rna4557	-	-	gene3366	LOC100762406	-	NW_003613660.1:2808879-2809147	268	9562.92	1763.48	1716.63	1810.32	OK
rna4563	-	-	gene3371	Map3k19	-	NW_003613661.1:129625-155757	3973	0.241482	0.0309821	0.00327086	0.0586933	OK
rna4549	-	-	gene3359	Ubxn2a	-	NW_003613660.1:75980-94396	1615	269.137	33.2496	31.2171	35.2821	OK
rna4550	-	-	gene3360	Atad2b	-	NW_003613660.1:90764-221653	6031	25.4683	3.14639	2.88503	3.40774	OK
rna4562	-	-	gene3370	Ccnt2	-	NW_003613661.1:91095-114805	1047	0	0	0	0.0556512	OK
rna4561	-	-	gene3370	Ccnt2	-	NW_003613661.1:91095-120543	2138	0	0	0	0.0241802	OK
rna4560	-	-	gene3370	Ccnt2	-	NW_003613661.1:91095-122876	4569	48.0312	5.80948	5.38019	6.23877	OK
rna4565	-	-	gene3372	Rab3gap1	-	NW_003613661.1:180450-238590	4163	138.89	16.7169	15.78	17.6537	OK
rna4564	-	-	gene3372	Rab3gap1	-	NW_003613661.1:180450-244165	2964	0	0	0	0.0169312	OK
rna4582	-	-	gene3377	Ubxn4	-	NW_003613661.1:559357-590044	3868	454.287	55.0095	53.8025	56.2165	OK
rna4583	-	-	gene3378	Lct	-	NW_003613661.1:592302-632280	5778	0.0725412	0.0125645	0	0.0270726	OK
rna4585	-	-	gene3380	Dars	-	NW_003613661.1:670164-716450	2233	587.986	72.4433	70.5961	74.2904	OK
gene3381	-	-	gene3381	LOC103160336	-	NW_003613661.1:792105-792765	660	0	0	0	0	OK
rna4587	-	-	gene3382	Cxcr4	-	NW_003613661.1:891686-895345	1065	0	0	0	0	OK
rna4586	-	-	gene3382	Cxcr4	-	NW_003613661.1:891686-895345	1059	0	0	0	0	OK
rna4588	-	-	gene3383	Thsd7b	-	NW_003613661.1:1632151-2337096	4887	0	0	0	0	OK
rna4590	-	-	gene3384	LOC103160310	-	NW_003613661.1:2276018-2283790	882	0	0	0	0	OK
rna4589	-	-	gene3384	LOC103160310	-	NW_003613661.1:2276018-2283824	845	0	0	0	0	OK
gene3385	-	-	gene3385	LOC100768023	-	NW_003613661.1:2407635-2408836	1201	0.11633	0.023507	0	0.070521	OK
rna4584	-	-	gene3379	Mcm6	-	NW_003613661.1:635259-664838	2945	1014.48	122.12	120.05	124.19	OK
rna4593	-	-	gene3386	Cd55	-	NW_003613661.1:2498387-2525672	2941	0	0	0	0	OK
rna4592	-	-	gene3386	Cd55	-	NW_003613661.1:2498387-2525672	1861	0	0	0	0	OK
rna4591	-	-	gene3386	Cd55	-	NW_003613661.1:2498387-2525672	1810	0	0	0	0	OK
rna4597	-	-	gene3386	Cd55	-	NW_003613661.1:2508608-2525672	2807	0	0	0	0	OK
rna4595	-	-	gene3386	Cd55	-	NW_003613661.1:2508608-2525672	1727	0	0	0	0	OK
rna4596	-	-	gene3386	Cd55	-	NW_003613661.1:2508608-2525672	1808	0	0	0	0	OK
rna4594	-	-	gene3386	Cd55	-	NW_003613661.1:2508608-2525672	1757	0	0	0	0	OK
rna4569	-	-	gene3373	Zranb3	-	NW_003613661.1:250009-413538	3961	4.31874	0.539209	0.382935	0.695483	OK
rna4568	-	-	gene3373	Zranb3	-	NW_003613661.1:250009-413542	3805	0	0	0	0.0129718	OK
rna4566	-	-	gene3373	Zranb3	-	NW_003613661.1:250009-422114	4016	0	0	0	0.0122529	OK
rna4567	-	-	gene3373	Zranb3	-	NW_003613661.1:250009-422114	4214	18.063	2.25522	1.9881	2.52235	OK
rna4598	-	-	gene3387	LOC100772422	-	NW_003613661.1:2629124-2662486	1746	0	0	0	0	OK
rna4599	-	-	gene3388	LOC100772713	-	NW_003613661.1:2679516-2716452	1665	0	0	0	0	OK
rna4600	-	-	gene3389	C4bpb	-	NW_003613661.1:2730669-2740115	828	1.9572	0.263663	0.0643526	0.462974	OK
gene3393	-	-	gene3393	LOC103159359	-	NW_003613661.1:2837728-2850030	1471	0	0	0	0	OK
rna4609	-	-	gene3394	Fcamr	-	NW_003613661.1:2869541-2880803	1584	0	0	0	0	OK
rna4611	-	-	gene3395	Pigr	-	NW_003613661.1:2901620-2920659	2310	0	0	0	0	OK
rna4610	-	-	gene3395	Pigr	-	NW_003613661.1:2901620-2920659	2310	0	0	0	0	OK
rna4612	-	-	gene3396	Faim3	-	NW_003613661.1:2929872-2944969	1763	0	0	0	0	OK
rna4613	-	-	gene3397	Il24	-	NW_003613661.1:2946394-2949869	552	0	0	0	0	OK
rna4608	-	-	gene3392	LOC100769359	-	NW_003613661.1:2797396-2803829	2122	1.21416	0.146295	0.061511	0.231078	OK
rna4614	-	-	gene3398	Il20	-	NW_003613661.1:2971036-2974154	790	0	0	0	0	OK
rna4621	-	-	gene3400	LOC103160344	-	NW_003613662.1:268854-295795	1075	3.59118	0.512516	0.25868	0.766352	OK
rna4620	-	-	gene3400	LOC103160344	-	NW_003613662.1:268854-308896	1092	2.51919	0.359527	0.146727	0.572327	OK
rna4619	-	-	gene3400	LOC103160344	-	NW_003613662.1:268854-376964	1235	0	0	0	0.0454564	OK
rna4624	-	-	gene3400	LOC103160344	-	NW_003613662.1:309425-332982	383	18.6025	2.65486	1.45926	3.85045	OK
rna4623	-	-	gene3400	LOC103160344	-	NW_003613662.1:309425-376964	726	0	0	0	0.0901853	OK
rna4622	-	-	gene3400	LOC103160344	-	NW_003613662.1:309425-391351	515	0	0	0	0.151887	OK
rna4618	-	-	gene3399	Il19	-	NW_003613661.1:2985607-2991777	1184	18.4342	2.24817	1.76984	2.72651	OK
rna4617	-	-	gene3399	Il19	-	NW_003613661.1:2985607-2991779	1183	0	0	0	0.0478826	OK
rna4616	-	-	gene3399	Il19	-	NW_003613661.1:2985607-3007383	1166	0	0	0	0.048733	OK
rna4615	-	-	gene3399	Il19	-	NW_003613661.1:2985607-3007393	994	0	0	0	0.0594073	OK
rna4625	-	-	gene3401	Brinp1	-	NW_003613662.1:1153438-1289571	2283	0	0	0	0	OK
gene3402	-	-	gene3402	LOC100775026	-	NW_003613662.1:1420198-1421727	1529	0	0	0	0	OK
gene3403	-	-	gene3403	LOC100751424	-	NW_003613662.1:2429842-2430656	814	0	0	0	0	OK
gene3405	-	-	gene3405	LOC100750835	-	NW_003613662.1:2815537-2816053	516	0	0	0	0	OK
gene3404	-	-	gene3404	LOC100751710	-	NW_003613662.1:2799226-2800138	912	8.76073	1.19402	0.788585	1.59945	OK
gene3406	-	-	gene3406	LOC100751132	-	NW_003613662.1:2875847-2876278	431	0.898483	0.103747	0	0.311242	OK
gene3408	-	-	gene3408	LOC100752289	-	NW_003613663.1:100405-101742	1337	0	0	0	0	OK
gene3409	-	-	gene3409	LOC100752587	-	NW_003613663.1:233214-267056	1294	0	0	0	0	OK
gene3410	-	-	gene3410	LOC103159415	-	NW_003613663.1:430812-431598	786	0	0	0	0	OK
rna4627	-	-	gene3411	LOC103160358	-	NW_003613663.1:483570-486010	274	0	0	0	0	OK
rna4626	-	-	gene3407	Manea	-	NW_003613662.1:2883244-2899793	3109	75.4244	9.50607	8.95254	10.0596	OK
rna4629	-	-	gene3413	LOC100753186	-	NW_003613663.1:1131930-1163517	1758	0	0	0	0	OK
rna4630	-	-	gene3414	LOC103160359	-	NW_003613663.1:1301783-1322876	1408	0	0	0	0	OK
gene3415	-	-	gene3415	LOC100753485	-	NW_003613663.1:1574044-1575053	872	0	0	0	0	OK
gene3416	-	-	gene3416	LOC100754374	-	NW_003613663.1:1939303-1940002	699	0	0	0	0	OK
rna4628	-	-	gene3412	LOC103159414	-	NW_003613663.1:991901-1000886	3389	0.127034	0.0146686	0	0.035442	OK
rna4631	-	-	gene3417	Hnf4g	-	NW_003613663.1:2323786-2349054	1368	0	0	0	0	OK
gene3418	-	-	gene3418	LOC100754657	-	NW_003613663.1:2482381-2483669	1288	0	0	0	0	OK
rna4633	-	-	gene3420	LOC100762880	-	NW_003613664.1:116073-153067	1122	0	0	0	0	OK
rna4634	-	-	gene3421	Cc2d2b	-	NW_003613664.1:160261-205696	1758	0	0	0	0	OK
rna4632	-	-	gene3419	Entpd1	-	NW_003613664.1:77557-97074	1316	0.0912168	0.0210655	0	0.0631966	OK
rna4635	-	-	gene3422	Ccnj	-	NW_003613664.1:210571-227065	3570	41.8627	5.05878	4.6825	5.43506	OK
rna4641	-	-	gene3424	Blnk	-	NW_003613664.1:309238-382975	2106	2.39557	0.307351	0.184299	0.430402	OK
rna4642	-	-	gene3425	Dntt	-	NW_003613664.1:421826-456697	1691	0	0	0	0	OK
rna4643	-	-	gene3425	Dntt	-	NW_003613664.1:421826-456697	1688	0	0	0	0	OK
rna4644	-	-	gene3426	Opalin	-	NW_003613664.1:460407-471586	450	0	0	0	0	OK
rna4645	-	-	gene3427	Tll2	-	NW_003613664.1:489064-601091	2956	0	0	0	0	OK
rna4646	-	-	gene3428	Tm9sf3	-	NW_003613664.1:609109-638134	2746	1405.56	171.761	169.216	174.306	OK
rna4647	-	-	gene3429	Pik3ap1	-	NW_003613664.1:664054-769357	3022	11.2023	1.35144	1.13974	1.56315	OK
rna4651	-	-	gene3430	LOC103160383	-	NW_003613664.1:844410-855669	3425	0	0	0	0.0145044	OK
rna4648	-	-	gene3430	LOC103160383	-	NW_003613664.1:844410-855669	2981	54.8904	6.74946	6.14111	7.35781	OK
rna4649	-	-	gene3430	LOC103160383	-	NW_003613664.1:844410-855669	3117	15.3201	1.8838	1.56179	2.20581	OK
rna4650	-	-	gene3430	LOC103160383	-	NW_003613664.1:844410-855669	3138	0	0	0	0.0159255	OK
rna4652	-	-	gene3430	LOC103160383	-	NW_003613664.1:844410-855669	3510	10.5681	1.29947	1.02221	1.57674	OK
rna4653	-	-	gene3430	LOC103160383	-	NW_003613664.1:844410-855669	3513	0	0	0	0.0141181	OK
gene3431	-	-	gene3431	LOC100756316	-	NW_003613664.1:849586-850541	955	29.0987	3.59444	2.92407	4.26481	OK
rna4577	-	-	gene3374	R3hdm1	-	NW_003613661.1:458680-549177	3089	0	0	0	0.0161964	OK
rna4576	-	-	gene3374	R3hdm1	-	NW_003613661.1:458680-551735	4084	60.4688	7.3514	6.7409	7.9619	OK
rna4573	-	-	gene3374	R3hdm1	-	NW_003613661.1:458680-551735	4216	0	0	0	0.0116413	OK
rna4575	-	-	gene3374	R3hdm1	-	NW_003613661.1:458680-551735	4441	33.1961	4.03576	3.57823	4.49329	OK
rna4571	-	-	gene3374	R3hdm1	-	NW_003613661.1:458680-551735	4471	69.9661	8.50601	7.82373	9.18829	OK
rna4572	-	-	gene3374	R3hdm1	-	NW_003613661.1:458680-551735	4318	0	0	0	0.0113524	OK
rna4574	-	-	gene3374	R3hdm1	-	NW_003613661.1:458680-551735	4531	0	0	0	0.0107929	OK
rna4570	-	-	gene3374	R3hdm1	-	NW_003613661.1:458680-551735	4573	0	0	0	0.0106891	OK
rna4578	-	-	gene3374	R3hdm1	-	NW_003613661.1:485350-551735	3927	0	0	0	0.0125461	OK
rna4579	-	-	gene3375	Mir128	-	NW_003613661.1:511516-511591	75	0	0	0	0	OK
rna4580	-	-	gene3375	Mir128	-	NW_003613661.1:511525-511548	23	0	0	0	0	OK
rna4581	-	-	gene3375	Mir128	-	NW_003613661.1:511560-511581	21	0	0	0	0	OK
gene3376	-	-	gene3376	LOC100766274	-	NW_003613661.1:532623-532989	366	1.24082	0.143277	0	0.429831	OK
rna4663	-	-	gene3435	Slit1	-	NW_003613664.1:981758-1131968	4596	0	0	0	0	OK
rna4664	-	-	gene3436	LOC100765207	-	NW_003613664.1:1148035-1148362	327	421.834	69.8468	62.6454	77.0483	OK
rna4515	-	-	gene3338	Arhgef10	-	NW_003613659.1:1953470-2036860	5322	0	0	0	0.0091233	OK
rna4516	-	-	gene3338	Arhgef10	-	NW_003613659.1:1953470-2036860	5370	105.914	12.9328	12.1656	13.7	OK
rna4514	-	-	gene3338	Arhgef10	-	NW_003613659.1:1953470-2036860	5407	32.6418	3.98577	3.58084	4.3907	OK
rna4517	-	-	gene3338	Arhgef10	-	NW_003613659.1:1953470-2036860	5487	0	0	0	0.0088381	OK
rna4512	-	-	gene3338	Arhgef10	-	NW_003613659.1:1953470-2052817	5441	0	0	0	0.0089158	OK
rna4513	-	-	gene3338	Arhgef10	-	NW_003613659.1:1953470-2052817	5521	0	0	0	0.00878154	OK
rna4511	-	-	gene3338	Arhgef10	-	NW_003613659.1:1953470-2053641	6231	0	0	0	0.00774623	OK
rna4510	-	-	gene3338	Arhgef10	-	NW_003613659.1:1953470-2053643	6153	0	0	0	0.00784787	OK
rna4668	-	-	gene3439	Frat1	-	NW_003613664.1:1230499-1232332	1833	16.4662	1.99609	1.65748	2.3347	OK
rna4669	-	-	gene3440	Rrp12	-	NW_003613664.1:1260592-1296474	4352	575.116	71.4509	70.1624	72.7394	OK
rna4670	-	-	gene3441	Pgam1	-	NW_003613664.1:1315243-1318237	1518	4627.65	579.286	572.807	585.765	OK
rna4671	-	-	gene3442	Exosc1	-	NW_003613664.1:1322806-1331323	1057	549.685	65.9941	63.2999	68.6883	OK
rna4638	-	-	gene3423	Znf518a	-	NW_003613664.1:274555-294718	6911	9.19603	1.10584	0.940987	1.2707	OK
rna4639	-	-	gene3423	Znf518a	-	NW_003613664.1:274555-294718	6843	36.8832	4.43529	4.08441	4.78617	OK
rna4636	-	-	gene3423	Znf518a	-	NW_003613664.1:274555-294718	7015	14.8111	1.78107	1.55866	2.00348	OK
rna4637	-	-	gene3423	Znf518a	-	NW_003613664.1:274555-294718	6894	0	0	0	0.00697801	OK
rna4640	-	-	gene3423	Znf518a	-	NW_003613664.1:274555-294718	6774	0	0	0	0.00710555	OK
rna4666	-	-	gene3437	Arhgap19	-	NW_003613664.1:1160612-1207437	5087	0	0	0	0.0095628	OK
rna4667	-	-	gene3437	Arhgap19	-	NW_003613664.1:1160612-1207437	5186	97.9507	11.8574	11.152	12.5627	OK
rna4665	-	-	gene3437	Arhgap19	-	NW_003613664.1:1160612-1207437	5105	19.7464	2.39039	2.09289	2.68789	OK
gene3438	-	-	gene3438	LOC100765498	-	NW_003613664.1:1167559-1167891	219	2871.09	434.374	402.033	466.715	OK
rna4673	-	-	gene3443	Zdhhc16	-	NW_003613664.1:1331515-1343342	1976	145.028	17.973	16.6917	19.2543	OK
rna4672	-	-	gene3443	Zdhhc16	-	NW_003613664.1:1331515-1343342	2024	22.6282	2.80427	2.27634	3.33219	OK
rna4679	-	-	gene3446	Ankrd2	-	NW_003613664.1:1436546-1445054	1101	0.905574	0.104566	0	0.209183	OK
rna4676	-	-	gene3445	Ubtd1	-	NW_003613664.1:1380214-1435326	1613	163.81	21.4214	19.8464	22.9965	OK
rna4677	-	-	gene3445	Ubtd1	-	NW_003613664.1:1412789-1435326	1376	0	0	0	0.0399654	OK
rna4678	-	-	gene3445	Ubtd1	-	NW_003613664.1:1413785-1435326	1426	38.7344	5.06529	4.18802	5.94256	OK
rna4682	-	-	gene3449	Morn4	-	NW_003613664.1:1474006-1485117	1756	196.597	23.713	22.5149	24.9111	OK
rna4680	-	-	gene3447	Hoga1	-	NW_003613664.1:1445466-1473731	4076	75.243	9.11341	8.64347	9.58336	OK
rna4681	-	-	gene3448	LOC100758819	-	NW_003613664.1:1451013-1453115	2102	2.98745	0.38192	0.24473	0.51911	OK
rna4683	-	-	gene3450	Pi4k2a	-	NW_003613664.1:1497501-1520571	2324	209.636	25.9245	24.8551	26.9938	OK
rna4684	-	-	gene3451	Avpi1	-	NW_003613664.1:1522266-1528967	1182	297.276	35.9249	34.0649	37.7848	OK
rna4685	-	-	gene3452	LOC103160416	-	NW_003613664.1:1529261-1532742	1144	2.15985	0.324216	0.144373	0.504058	OK
rna4674	-	-	gene3444	Mms19	-	NW_003613664.1:1343490-1379889	3416	28.5391	3.56494	3.09881	4.03106	OK
rna4675	-	-	gene3444	Mms19	-	NW_003613664.1:1343490-1379889	3419	155.117	19.3763	18.2349	20.5178	OK
rna4689	-	-	gene3455	Sfrp5	-	NW_003613664.1:1590429-1594440	795	0	0	0	0	OK
rna4690	-	-	gene3456	Golga7b	-	NW_003613664.1:1608653-1662889	876	0.756835	0.10487	0	0.225963	OK
rna4691	-	-	gene3457	Crtac1	-	NW_003613664.1:1676321-1796869	1914	0	0	0	0	OK
rna4686	-	-	gene3453	LOC100766956	-	NW_003613664.1:1543520-1547023	2282	286.583	34.9999	33.7449	36.2549	OK
rna4687	-	-	gene3454	Zfyve27	-	NW_003613664.1:1563452-1582968	1450	85.7677	10.6746	9.61026	11.7389	OK
rna4688	-	-	gene3454	Zfyve27	-	NW_003613664.1:1564499-1582968	1131	20.3093	2.52768	1.82679	3.22857	OK
gene3460	-	-	gene3460	LOC100767822	-	NW_003613664.1:2083862-2100937	1200	0	0	0	0	OK
rna4699	-	-	gene3461	Pyroxd2	-	NW_003613664.1:2111812-2136807	3388	0.349453	0.0513561	0.0125345	0.0901777	OK
rna4601	-	-	gene3390	Pfkfb2	-	NW_003613661.1:2742920-2770561	3909	16.9502	2.05552	1.78278	2.32825	OK
rna4602	-	-	gene3390	Pfkfb2	-	NW_003613661.1:2742920-2770561	4158	0	0	0	0.0118123	OK
rna4606	-	-	gene3390	Pfkfb2	-	NW_003613661.1:2745996-2769762	7989	0	0	0	0.00599592	OK
rna4605	-	-	gene3390	Pfkfb2	-	NW_003613661.1:2745996-2769894	7242	21.0271	2.54992	2.30078	2.79907	OK
rna4603	-	-	gene3390	Pfkfb2	-	NW_003613661.1:2745996-2770561	7744	12.6028	1.52832	1.33412	1.72252	OK
rna4604	-	-	gene3390	Pfkfb2	-	NW_003613661.1:2745996-2770561	7904	0	0	0	0.00606214	OK
rna4607	-	-	gene3391	Yod1	-	NW_003613661.1:2769099-2778393	6082	34.1008	4.13534	3.82507	4.44562	OK
rna4703	-	-	gene3463	Hpse2	-	NW_003613664.1:2175786-2766289	1781	0	0	0	0	OK
rna4704	-	-	gene3464	Cnnm1	-	NW_003613664.1:2826516-2883669	1722	0	0	0	0	OK
rna4697	-	-	gene3459	Loxl4	-	NW_003613664.1:1983416-2001847	3961	65.4509	8.05118	7.42043	8.68194	OK
rna4698	-	-	gene3459	Loxl4	-	NW_003613664.1:1983416-2001847	3964	44.2734	5.44612	4.92452	5.96772	OK
rna4706	-	-	gene3466	Nkx2-3	-	NW_003613664.1:2998695-3001074	702	0	0	0	0	OK
rna4707	-	-	gene3467	Il1a	-	NW_003613665.1:36365-43977	807	0.33765	0.0389884	0	0.116965	OK
rna4338	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496489	6689	0	0	0	0.00719875	OK
rna4330	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496536	6452	63.5711	7.69583	7.1697	8.22196	OK
rna4333	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496536	6689	0	0	0	0.00719875	OK
rna4331	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496536	6761	0	0	0	0.00711965	OK
rna4332	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496536	6686	36.5198	4.42103	4.05535	4.78671	OK
rna4334	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496536	6692	0	0	0	0.00719542	OK
rna4335	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496536	6848	0	0	0	0.00702635	OK
rna4337	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496536	6851	0	0	0	0.00702318	OK
rna4336	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1496536	6845	0	0	0	0.00702953	OK
rna4329	-	-	gene3204	Pcm1	-	NW_003613654.1:1423064-1506484	7190	26.8643	3.25216	2.93746	3.56686	OK
rna4705	-	-	gene3465	Got1	-	NW_003613664.1:2888805-2910445	1991	1002.79	120.887	118.321	123.454	OK
rna4702	-	-	gene3462	Hps1	-	NW_003613664.1:2139065-2167425	3180	10.1795	1.22613	0.947918	1.50434	OK
rna4700	-	-	gene3462	Hps1	-	NW_003613664.1:2139065-2167426	3127	70.1441	8.44893	7.77507	9.12279	OK
rna4701	-	-	gene3462	Hps1	-	NW_003613664.1:2139065-2167426	3172	12.7258	1.53283	1.23622	1.82945	OK
rna4708	-	-	gene3468	Ckap2l	-	NW_003613665.1:44363-74116	3384	135.918	16.6603	15.9607	17.36	OK
rna4710	-	-	gene3470	LOC103160468	-	NW_003613665.1:168054-186853	1534	10.8983	1.32002	1.01233	1.62772	OK
gene3471	-	-	gene3471	LOC100769549	-	NW_003613665.1:183122-183682	560	0	0	0	0	OK
rna4711	-	-	gene3472	Chchd5	-	NW_003613665.1:211703-217319	3584	89.696	10.8634	10.3148	11.412	OK
rna4715	-	-	gene3475	LOC103160472	-	NW_003613665.1:305829-314258	674	1.30235	0.150382	0	0.324027	OK
rna4709	-	-	gene3469	Slc20a1	-	NW_003613665.1:134477-147219	2506	1095.05	133.019	130.659	135.38	OK
rna4714	-	-	gene3474	Ttl	-	NW_003613665.1:252804-282310	4184	145.162	17.5908	16.9483	18.2334	OK
rna4716	-	-	gene3476	Zc3h6	-	NW_003613665.1:319798-351347	4540	19.4227	2.33181	2.10633	2.55729	OK
rna4720	-	-	gene3478	Fbln7	-	NW_003613665.1:417314-438647	1362	0	0	0	0	OK
rna4717	-	-	gene3477	Zc3h8	-	NW_003613665.1:374483-392742	1577	135.029	16.3887	15.0739	17.7034	OK
rna4718	-	-	gene3477	Zc3h8	-	NW_003613665.1:374559-392742	1694	19.4902	2.36555	1.84375	2.88735	OK
rna4719	-	-	gene3477	Zc3h8	-	NW_003613665.1:378520-392742	1304	0	0	0	0.0425927	OK
rna4722	-	-	gene3479	Tmem87b	-	NW_003613665.1:470199-507045	2058	128.837	15.5961	14.4332	16.759	OK
rna4721	-	-	gene3479	Tmem87b	-	NW_003613665.1:470199-507049	2062	29.0601	3.51782	2.93668	4.09895	OK
rna4713	-	-	gene3473	Polr1b	-	NW_003613665.1:220583-244458	3761	0	0	0	0.0131324	OK
rna4712	-	-	gene3473	Polr1b	-	NW_003613665.1:220583-246127	4115	169.158	20.4214	19.3229	21.5199	OK
rna4723	-	-	gene3480	Mertk	-	NW_003613665.1:524869-634393	4189	62.346	7.59475	7.06578	8.12373	OK
rna4724	-	-	gene3481	LOC103160475	-	NW_003613665.1:564732-571611	332	0	0	0	0.354957	OK
rna4727	-	-	gene3483	LOC100756216	-	NW_003613665.1:731211-735421	999	0	0	0	0	OK
rna4728	-	-	gene3485	LOC100756506	-	NW_003613665.1:748790-752708	1023	0	0	0	0	OK
gene3484	-	-	gene3484	LOC100771174	-	NW_003613665.1:745604-746012	408	3.98733	0.920832	0.269705	1.57196	OK
gene3487	-	-	gene3487	LOC103160491	-	NW_003613665.1:1143726-1145329	1603	162.701	33.4921	31.995	34.9891	OK
rna4729	-	-	gene3486	LOC103160478	-	NW_003613665.1:787292-793677	1572	0.750983	0.0867157	0	0.183008	OK
rna4731	-	-	gene3486	LOC103160478	-	NW_003613665.1:787292-793677	1457	0.47444	0.0547834	0	0.145367	OK
rna4730	-	-	gene3486	LOC103160478	-	NW_003613665.1:787292-793677	1459	0	0	0	0.0373123	OK
rna4736	-	-	gene3489	Acoxl	-	NW_003613665.1:1241104-1505832	2106	0	0	0	0	OK
rna4694	-	-	gene3458	R3hcc1l	-	NW_003613664.1:1902094-1970455	2547	0	0	0	0.0199507	OK
rna4693	-	-	gene3458	R3hcc1l	-	NW_003613664.1:1902094-1982526	4720	43.5376	5.30824	4.88503	5.73146	OK
rna4692	-	-	gene3458	R3hcc1l	-	NW_003613664.1:1902094-1982526	4952	7.99937	0.975309	0.780835	1.16978	OK
rna4695	-	-	gene3458	R3hcc1l	-	NW_003613664.1:1902107-1982526	4806	0	0	0	0.0101473	OK
rna4696	-	-	gene3458	R3hcc1l	-	NW_003613664.1:1905353-1982526	4959	0	0	0	0.00982048	OK
rna4739	-	-	gene3491	LOC103160497	-	NW_003613665.1:1574398-1575660	743	450.921	55.2716	52.1618	58.3813	OK
rna4741	-	-	gene3493	Mall	-	NW_003613665.1:1635027-1658954	465	1.9578	0.27128	0	0.584528	OK
