tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
rna11720	-	-	gene8442	Dnase2	-	NW_003613865.1:317286-320122	1586	39.2205	49.197	44.8746	53.5194	OK
rna11723	-	-	gene8444	LOC103161433	-	NW_003613865.1:334117-345615	512	0	0	0	0	OK
rna11722	-	-	gene8444	LOC103161433	-	NW_003613865.1:334117-345630	492	0	0	0	0	OK
rna11717	-	-	gene8439	Rnaseh2a	-	NW_003613865.1:261874-272736	1255	18.4317	23.1202	18.2499	27.9904	OK
rna11716	-	-	gene8439	Rnaseh2a	-	NW_003613865.1:261874-272736	1265	64.1685	80.4909	72.3773	88.6046	OK
rna11724	-	-	gene8445	Gcdh	-	NW_003613865.1:345892-352217	1825	11.3959	14.2947	12.1239	16.4655	OK
rna11725	-	-	gene8446	Syce2	-	NW_003613865.1:349757-355394	597	0.432887	0.543	0	1.31199	OK
rna11726	-	-	gene8447	Farsa	-	NW_003613865.1:369381-380049	1837	40.6232	50.9564	46.3998	55.513	OK
rna11727	-	-	gene8448	LOC103161435	-	NW_003613865.1:380048-386909	248	0	0	0	1.01159	OK
rna11719	-	-	gene8441	Mast1	-	NW_003613865.1:285375-317211	5142	0.119169	0.149482	0.0157812	0.283182	OK
rna11730	-	-	gene8451	Gadd45gip1	-	NW_003613865.1:402940-405856	736	128.096	160.679	146.824	174.535	OK
rna11731	-	-	gene8452	Dand5	-	NW_003613865.1:421364-426295	1410	0.0828	0.103862	0	0.311585	OK
rna11729	-	-	gene8450	Rad23a	-	NW_003613865.1:395206-402487	3206	22.4539	28.1654	25.9924	30.3384	OK
rna11728	-	-	gene8449	Calr	-	NW_003613865.1:390173-394530	1254	1174.31	1473.02	1447.92	1498.12	OK
rna11740	-	-	gene8455	Trmt1	-	NW_003613865.1:540334-550112	2067	6.61702	8.30019	6.37998	10.2204	OK
rna11739	-	-	gene8455	Trmt1	-	NW_003613865.1:540334-550113	2154	3.82561	4.79872	3.19953	6.39791	OK
rna11738	-	-	gene8455	Trmt1	-	NW_003613865.1:540334-550113	2139	0	0	0	0.138548	OK
rna11736	-	-	gene8455	Trmt1	-	NW_003613865.1:540334-552460	1956	12.3003	15.4291	12.791	18.0673	OK
rna11737	-	-	gene8455	Trmt1	-	NW_003613865.1:540334-552460	2042	0	0	0	0.142809	OK
rna11745	-	-	gene8460	Ccdc130	-	NW_003613865.1:1013843-1027809	1672	2.43988	3.06051	1.84992	4.2711	OK
rna11746	-	-	gene8460	Ccdc130	-	NW_003613865.1:1018302-1027810	1417	2.37028	2.9732	1.62372	4.32269	OK
rna11747	-	-	gene8461	Mri1	-	NW_003613865.1:1029378-1035529	1250	10.2605	12.8705	10.1275	15.6135	OK
rna11748	-	-	gene8462	LOC100766214	-	NW_003613865.1:1037536-1040265	1114	94.8831	119.018	110.534	127.502	OK
rna11741	-	-	gene8456	Nacc1	-	NW_003613865.1:552653-569644	4220	52.7807	66.2065	62.1922	70.2208	OK
rna11742	-	-	gene8456	Nacc1	-	NW_003613865.1:552697-569644	4291	0	0	0	0.0630768	OK
rna11750	-	-	gene8464	Mir24	-	NW_003613865.1:1078703-1078781	78	0	0	0	0	OK
rna11751	-	-	gene8464	Mir24	-	NW_003613865.1:1078712-1078735	23	0	0	0	0	OK
rna11752	-	-	gene8464	Mir24	-	NW_003613865.1:1078750-1078771	21	0	0	0	0	OK
rna11753	-	-	gene8465	Mir27a	-	NW_003613865.1:1078835-1078916	81	0	0	0	0	OK
rna11754	-	-	gene8465	Mir27a	-	NW_003613865.1:1078844-1078865	21	0	0	0	0	OK
rna11755	-	-	gene8465	Mir27a	-	NW_003613865.1:1078884-1078906	22	0	0	0	0	OK
rna11756	-	-	gene8466	Mir23a	-	NW_003613865.1:1079002-1079078	76	0	0	0	0	OK
rna11757	-	-	gene8466	Mir23a	-	NW_003613865.1:1079011-1079032	21	0	0	0	0	OK
rna11758	-	-	gene8466	Mir23a	-	NW_003613865.1:1079046-1079068	22	0	0	0	0	OK
rna11759	-	-	gene8467	Mir181c	-	NW_003613865.1:1109007-1109087	80	0	0	0	0	OK
rna11760	-	-	gene8467	Mir181c	-	NW_003613865.1:1109016-1109038	22	0	0	0	0	OK
rna11761	-	-	gene8467	Mir181c	-	NW_003613865.1:1109055-1109077	22	0	0	0	0	OK
rna11762	-	-	gene8468	Mir181d	-	NW_003613865.1:1109185-1109266	81	0	0	0	0	OK
rna11763	-	-	gene8468	Mir181d	-	NW_003613865.1:1109194-1109217	23	0	0	0	0	OK
rna11764	-	-	gene8468	Mir181d	-	NW_003613865.1:1109235-1109256	21	0	0	0	0	OK
rna11765	-	-	gene8469	Nanos3	-	NW_003613865.1:1110640-1114353	697	0.206881	0.259505	0	0.778514	OK
rna11743	-	-	gene8457	Ier2	-	NW_003613865.1:573852-583992	3895	2.24819	2.82006	2.12664	3.51349	OK
rna11744	-	-	gene8458	Cacna1a	-	NW_003613865.1:583988-846594	6030	0	0	0	0.0460829	OK
gene8459	-	-	gene8459	LOC103163937	-	NW_003613865.1:765965-766301	156	0	0	0	0	OK
rna11749	-	-	gene8463	Zswim4	-	NW_003613865.1:1051501-1076528	4150	5.52235	6.92706	5.93725	7.91688	OK
rna11771	-	-	gene8472	Podnl1	-	NW_003613865.1:1154091-1160349	1802	0	0	0	0	OK
rna11772	-	-	gene8473	Dcaf15	-	NW_003613865.1:1164738-1185118	2284	13.1014	16.4339	14.2717	18.5962	OK
rna11770	-	-	gene8471	Cc2d1a	-	NW_003613865.1:1139684-1153599	3441	10.0492	12.6054	11.2083	14.0024	OK
rna11774	-	-	gene8475	Rln3	-	NW_003613865.1:1237089-1239092	614	0	0	0	0	OK
rna11777	-	-	gene8476	Il27ra	-	NW_003613865.1:1239189-1252678	1935	0	0	0	0	OK
rna11776	-	-	gene8476	Il27ra	-	NW_003613865.1:1239189-1252950	2175	0	0	0	0	OK
rna11775	-	-	gene8476	Il27ra	-	NW_003613865.1:1239189-1252950	2301	0	0	0	0	OK
rna11778	-	-	gene8476	Il27ra	-	NW_003613865.1:1239687-1252950	2039	0	0	0	0	OK
rna11779	-	-	gene8477	Palm3	-	NW_003613865.1:1253764-1262168	2156	0	0	0	0	OK
rna11780	-	-	gene8478	LOC100768711	-	NW_003613865.1:1281212-1284390	1216	0	0	0	0	OK
rna11781	-	-	gene8478	LOC100768711	-	NW_003613865.1:1281212-1284390	1219	0	0	0	0	OK
rna11782	-	-	gene8479	Samd1	-	NW_003613865.1:1285521-1289087	1425	33.7426	42.3256	38.061	46.5903	OK
rna11773	-	-	gene8474	Rfx1	-	NW_003613865.1:1185215-1209198	3992	4.8447	6.07704	5.12506	7.02902	OK
rna11783	-	-	gene8480	Prkaca	-	NW_003613865.1:1289319-1306484	2203	63.0253	79.057	74.433	83.681	OK
rna11784	-	-	gene8481	Asf1b	-	NW_003613865.1:1314549-1327763	1636	59.0807	74.1089	68.8322	79.3856	OK
rna11733	-	-	gene8453	Nfix	-	NW_003613865.1:461278-534627	3965	9.90162	12.4203	10.6723	14.1683	OK
rna11732	-	-	gene8453	Nfix	-	NW_003613865.1:461278-534627	4088	5.70857	7.16066	5.80725	8.51406	OK
rna11734	-	-	gene8453	Nfix	-	NW_003613865.1:467159-534627	4912	1.59981	2.00676	1.33756	2.67596	OK
rna11735	-	-	gene8454	Lyl1	-	NW_003613865.1:533830-537811	912	0	0	0	0.42632	OK
rna11769	-	-	gene8470	LOC100759042	-	NW_003613865.1:1115472-1138801	2115	0.656768	0.823829	0.232436	1.41522	OK
rna11768	-	-	gene8470	LOC100759042	-	NW_003613865.1:1115472-1139137	2474	0	0	0	0.0988886	OK
rna11767	-	-	gene8470	LOC100759042	-	NW_003613865.1:1115472-1139541	2536	2.95149	3.70225	2.75728	4.64722	OK
rna11766	-	-	gene8470	LOC100759042	-	NW_003613865.1:1115472-1139541	2442	0	0	0	0.101717	OK
rna11709	-	-	gene8432	Tnpo2	-	NW_003613865.1:175288-195570	4872	0	0	0	0.0565032	OK
rna11708	-	-	gene8432	Tnpo2	-	NW_003613865.1:175288-195801	4888	0	0	0	0.0563605	OK
rna11706	-	-	gene8432	Tnpo2	-	NW_003613865.1:175288-196335	4800	19.5711	24.5494	22.4126	26.6862	OK
rna11707	-	-	gene8432	Tnpo2	-	NW_003613865.1:175288-196335	4830	4.73657	5.9414	4.75441	7.12839	OK
rna11786	-	-	gene8483	Cd97	-	NW_003613865.1:1498199-1556620	3285	4.00355	5.02193	4.1143	5.92956	OK
rna11787	-	-	gene8484	Ddx39a	-	NW_003613865.1:1556691-1566133	1524	68.2312	85.5871	79.7849	91.3892	OK
rna11785	-	-	gene8482	Lphn1	-	NW_003613865.1:1328161-1372283	4482	0.137246	0.172157	0.0181751	0.326138	OK
gene8489	-	-	gene8489	LOC103160060	-	NW_003613865.1:1660008-1664516	769	0	0	0	0	OK
rna11791	-	-	gene8488	Dnajb1	-	NW_003613865.1:1647560-1651415	2209	27.0351	33.912	30.8678	36.9562	OK
rna11789	-	-	gene8486	Ptger1	-	NW_003613865.1:1611218-1614770	3056	7.66977	9.62072	8.227	11.0144	OK
rna11792	-	-	gene8490	Tecr	-	NW_003613865.1:1667310-1691771	1149	196.45	246.42	234.26	258.581	OK
rna11790	-	-	gene8487	Gipc1	-	NW_003613865.1:1614884-1620280	2835	23.2674	29.1859	26.7695	31.6023	OK
rna11793	-	-	gene8491	Ndufb7	-	NW_003613865.1:1691850-1697371	566	136.185	170.826	153.635	188.016	OK
rna11794	-	-	gene8492	Ephb1	-	NW_003613866.1:584832-882399	2967	0	0	0	0	OK
rna11795	-	-	gene8493	Ky	-	NW_003613866.1:1144465-1179087	1986	0	0	0	0	OK
rna11788	-	-	gene8485	Pkn1	-	NW_003613865.1:1586534-1611130	3369	21.8892	27.4571	25.2908	29.6235	OK
rna11801	-	-	gene8495	Anapc13	-	NW_003613866.1:1259611-1264220	485	82.2617	103.187	86.5273	119.846	OK
rna11800	-	-	gene8495	Anapc13	-	NW_003613866.1:1259611-1264220	489	42.9409	53.8637	41.0269	66.7005	OK
rna11802	-	-	gene8495	Anapc13	-	NW_003613866.1:1259950-1264220	638	0	0	0	0.543613	OK
rna11803	-	-	gene8495	Anapc13	-	NW_003613866.1:1261677-1264220	510	0	0	0	0.739693	OK
rna11810	-	-	gene8499	Slco2a1	-	NW_003613866.1:1661271-1728877	1932	0	0	0	0	OK
rna11811	-	-	gene8500	Serpinb10	-	NW_003613867.1:672-11959	690	0	0	0	0	OK
rna11812	-	-	gene8501	Serpinb2	-	NW_003613867.1:15402-24808	1250	0	0	0	0	OK
rna11819	-	-	gene8503	Serpinb7	-	NW_003613867.1:162071-192790	1609	0	0	0	0	OK
rna11820	-	-	gene8503	Serpinb7	-	NW_003613867.1:162071-192790	1660	0	0	0	0	OK
rna11821	-	-	gene8504	Serpinb11	-	NW_003613867.1:240215-252333	1167	0	0	0	0	OK
rna11822	-	-	gene8505	LOC100751936	-	NW_003613867.1:309848-315652	1170	0	0	0	0	OK
rna11823	-	-	gene8506	Serpinb13	-	NW_003613867.1:337268-364621	1167	0	0	0	0	OK
rna11824	-	-	gene8506	Serpinb13	-	NW_003613867.1:337268-364621	1170	0	0	0	0	OK
rna11825	-	-	gene8507	Serpinb12	-	NW_003613867.1:380971-391095	1275	0	0	0	0	OK
rna11826	-	-	gene8508	Serpinb5	-	NW_003613867.1:439007-516036	1387	0	0	0	0.180875	OK
rna11827	-	-	gene8508	Serpinb5	-	NW_003613867.1:502925-516036	988	1.18979	1.49243	0.502465	2.4824	OK
rna11828	-	-	gene8509	Vps4b	-	NW_003613867.1:518460-542995	2503	27.213	34.1351	31.525	36.7452	OK
rna11796	-	-	gene8494	Cep63	-	NW_003613866.1:1213422-1256829	1863	18.95	23.7702	20.992	26.5484	OK
rna11797	-	-	gene8494	Cep63	-	NW_003613866.1:1213422-1256829	2349	1.99522	2.50274	1.62388	3.3816	OK
rna11798	-	-	gene8494	Cep63	-	NW_003613866.1:1213575-1256829	1916	0	0	0	0.112647	OK
rna11799	-	-	gene8494	Cep63	-	NW_003613866.1:1219134-1256829	2561	1.79311	2.24923	1.47033	3.02812	OK
rna11831	-	-	gene8511	Bcl2	-	NW_003613867.1:605665-617082	2638	0	0	0	0.106094	OK
rna11830	-	-	gene8511	Bcl2	-	NW_003613867.1:605665-683581	1812	1.78177	2.235	1.33373	3.13627	OK
rna11829	-	-	gene8510	Kdsr	-	NW_003613867.1:554603-599695	5492	4.65288	5.83642	5.05656	6.61629	OK
rna11807	-	-	gene8497	Ryk	-	NW_003613866.1:1491329-1545402	2534	0	0	0	0.099178	OK
rna11808	-	-	gene8497	Ryk	-	NW_003613866.1:1491329-1545402	2525	28.0354	35.1668	32.1265	38.2071	OK
rna11809	-	-	gene8497	Ryk	-	NW_003613866.1:1491339-1545402	2437	0	0	0	0.105059	OK
gene8498	-	-	gene8498	LOC103160559	-	NW_003613866.1:1513378-1516910	2865	5.59428	7.01729	5.93839	8.0962	OK
gene8514	-	-	gene8514	LOC100752818	-	NW_003613867.1:1361322-1361585	263	0	0	0	0	OK
rna11834	-	-	gene8515	Tnfrsf11a	-	NW_003613867.1:1375508-1474508	2136	0	0	0	0	OK
rna11833	-	-	gene8513	Zcchc2	-	NW_003613867.1:1246212-1293391	5020	5.81708	7.29677	6.43234	8.1612	OK
rna11804	-	-	gene8496	Amotl2	-	NW_003613866.1:1350537-1366442	4238	0	0	0	0.0648132	OK
rna11805	-	-	gene8496	Amotl2	-	NW_003613866.1:1351790-1366442	4184	0	0	0	0.065427	OK
rna11806	-	-	gene8496	Amotl2	-	NW_003613866.1:1353089-1366442	4105	36.1284	45.3184	42.2057	48.431	OK
rna11832	-	-	gene8512	Phlpp1	-	NW_003613867.1:909179-1106385	6574	4.86958	6.10825	5.41267	6.80384	OK
rna11842	-	-	gene8518	Nsmaf	-	NW_003613868.1:64946-173049	4057	4.07386	5.11012	4.32722	5.89302	OK
rna11845	-	-	gene8520	Cyp7a1	-	NW_003613868.1:266298-273548	1515	0	0	0	0	OK
rna11846	-	-	gene8521	Ubxn2b	-	NW_003613868.1:322987-356681	1147	3.56205	4.46812	3.01174	5.92451	OK
gene8522	-	-	gene8522	LOC100755960	-	NW_003613868.1:357464-358343	807	0	0	0	0	OK
rna11847	-	-	gene8523	LOC103163034	-	NW_003613868.1:551652-617404	466	1.17172	1.46977	0	3.1669	OK
rna11843	-	-	gene8519	Sdcbp	-	NW_003613868.1:173675-196822	1995	32.7637	41.0978	36.52	45.6756	OK
rna11844	-	-	gene8519	Sdcbp	-	NW_003613868.1:173675-196822	1998	37.8693	47.5021	42.6322	52.372	OK
gene8525	-	-	gene8525	LOC100754795	-	NW_003613868.1:1354679-1355049	370	0	0	0	0	OK
rna11851	-	-	gene8526	Impad1	-	NW_003613868.1:1472396-1482143	3098	31.392	39.3772	36.6935	42.0608	OK
gene8527	-	-	gene8527	LOC100756828	-	NW_003613868.1:1601693-1603335	985	0	0	0	0	OK
gene8528	-	-	gene8528	LOC100757114	-	NW_003613868.1:1664450-1664958	399	0	0	0	0	OK
rna11852	-	-	gene8529	LOC103163735	-	NW_003613869.1:357997-364909	1984	0	0	0	0	OK
rna11853	-	-	gene8530	Ferd3l	-	NW_003613869.1:472502-473009	507	0	0	0	0	OK
rna11854	-	-	gene8531	LOC103163938	-	NW_003613869.1:503597-505060	1137	0	0	0	0	OK
rna11855	-	-	gene8532	Twist1	-	NW_003613869.1:506231-507585	847	0	0	0	0	OK
gene8533	-	-	gene8533	LOC103163737	-	NW_003613869.1:603357-604565	1208	0	0	0	0	OK
gene8534	-	-	gene8534	LOC103163739	-	NW_003613869.1:674918-675516	598	0	0	0	0	OK
rna11858	-	-	gene8535	Hdac9	-	NW_003613869.1:962154-1033896	3824	0	0	0	0	OK
rna11860	-	-	gene8535	Hdac9	-	NW_003613869.1:962154-1033896	3833	0	0	0	0	OK
rna11856	-	-	gene8535	Hdac9	-	NW_003613869.1:962154-1033896	3818	0	0	0	0	OK
rna11859	-	-	gene8535	Hdac9	-	NW_003613869.1:962154-1033896	3956	0	0	0	0	OK
rna11861	-	-	gene8535	Hdac9	-	NW_003613869.1:962154-1033896	3965	0	0	0	0	OK
rna11857	-	-	gene8535	Hdac9	-	NW_003613869.1:962154-1033896	3950	0	0	0	0	OK
rna11862	-	-	gene8536	Prps1l1	-	NW_003613869.1:1560495-1561665	1170	0	0	0	0	OK
rna11863	-	-	gene8537	LOC103160572	-	NW_003613869.1:1564610-1593118	1926	0	0	0	0	OK
rna11865	-	-	gene8537	LOC103160572	-	NW_003613869.1:1564610-1593118	2223	0	0	0	0	OK
rna11864	-	-	gene8537	LOC103160572	-	NW_003613869.1:1564610-1593118	2201	0	0	0	0	OK
rna11850	-	-	gene8524	Fam110b	-	NW_003613868.1:631232-659668	2835	0	0	0	0.099956	OK
rna11848	-	-	gene8524	Fam110b	-	NW_003613868.1:631232-734953	2989	5.60578	7.03171	5.839	8.22443	OK
rna11849	-	-	gene8524	Fam110b	-	NW_003613868.1:631232-734953	3071	0	0	0	0.0906094	OK
rna11867	-	-	gene8539	Hoxa1	-	NW_003613870.1:8873-11594	2212	0.645629	0.809857	0.323194	1.29652	OK
rna11868	-	-	gene8539	Hoxa1	-	NW_003613870.1:10217-11594	659	0	0	0	0.664162	OK
rna11869	-	-	gene8540	LOC103161127	-	NW_003613870.1:11724-15345	358	67.9214	85.1985	66.0399	104.357	OK
rna11839	-	-	gene8517	Pign	-	NW_003613867.1:1597588-1726392	3061	0	0	0	0.096181	OK
rna11841	-	-	gene8517	Pign	-	NW_003613867.1:1597589-1721129	6250	2.41995	3.03551	2.49881	3.57222	OK
rna11840	-	-	gene8517	Pign	-	NW_003613867.1:1597589-1733922	3008	0	0	0	0.0974924	OK
rna11870	-	-	gene8541	Hoxa2	-	NW_003613870.1:15673-18570	2264	0.4042	0.507015	0.148501	0.865529	OK
rna11866	-	-	gene8538	Snx13	-	NW_003613869.1:1619188-1723581	6569	10.6606	13.3723	12.3507	14.3939	OK
rna11877	-	-	gene8547	Hoxa9	-	NW_003613870.1:75934-78802	1875	13.6133	17.0761	14.5842	19.568	OK
rna11871	-	-	gene8542	Hoxa3	-	NW_003613870.1:22343-64408	2854	1.62614	2.03978	1.34201	2.73756	OK
rna11872	-	-	gene8543	Hoxa4	-	NW_003613870.1:42860-43930	1070	4.76264	5.9741	4.07381	7.87439	OK
rna11873	-	-	gene8544	Hoxa5	-	NW_003613870.1:54755-58580	1113	2.04129	2.56053	1.27577	3.8453	OK
rna11874	-	-	gene8545	Hoxa6	-	NW_003613870.1:57564-61513	2319	1.34912	1.6923	1.02383	2.36077	OK
rna11878	-	-	gene8548	Mir196b	-	NW_003613870.1:82689-82769	80	0	0	0	0	OK
rna11879	-	-	gene8548	Mir196b	-	NW_003613870.1:82737-82759	22	0	0	0	0	OK
rna11881	-	-	gene8550	Hoxa11	-	NW_003613870.1:95929-98217	504	0	0	0	0	OK
rna11882	-	-	gene8551	Evx1	-	NW_003613870.1:160658-162866	729	0	0	0	0	OK
rna11880	-	-	gene8549	Hoxa10	-	NW_003613870.1:83672-87214	1840	13.7558	17.2549	14.8015	19.7083	OK
rna11883	-	-	gene8552	Hibadh	-	NW_003613870.1:408842-510091	1819	45.3032	56.827	52.6592	60.9948	OK
rna11888	-	-	gene8556	Jazf1	-	NW_003613870.1:633737-679569	577	0	0	0	0	OK
gene8557	-	-	gene8557	LOC103161190	-	NW_003613870.1:649866-650148	282	0	0	0	0	OK
gene8558	-	-	gene8558	LOC103163940	-	NW_003613870.1:702501-703004	503	0	0	0	0	OK
gene8559	-	-	gene8559	LOC100763871	-	NW_003613870.1:1079228-1084183	402	0	0	0	0	OK
rna11889	-	-	gene8560	Creb5	-	NW_003613870.1:1238070-1551519	1602	0	0	0	0	OK
rna11890	-	-	gene8561	Tril	-	NW_003613870.1:1681313-1778143	2658	0	0	0	0	OK
gene8562	-	-	gene8562	LOC100767369	-	NW_003613871.1:357686-358629	733	0	0	0	0	OK
rna11875	-	-	gene8546	Hoxa7	-	NW_003613870.1:67332-74526	4380	7.09885	8.90457	7.75935	10.0498	OK
rna11876	-	-	gene8546	Hoxa7	-	NW_003613870.1:70646-74545	2502	0	0	0	0.112134	OK
rna11884	-	-	gene8553	Tax1bp1	-	NW_003613870.1:569195-630160	2889	7.05456	8.84902	7.19775	10.5003	OK
rna11885	-	-	gene8553	Tax1bp1	-	NW_003613870.1:569197-630160	2959	36.1419	45.3353	41.9285	48.7421	OK
gene8554	-	-	gene8554	LOC103163939	-	NW_003613870.1:572686-576050	288	0	0	0	0	OK
rna11886	-	-	gene8555	Mir1285	-	NW_003613870.1:615930-616020	90	0	0	0	0	OK
rna11887	-	-	gene8555	Mir1285	-	NW_003613870.1:615986-616010	24	0	0	0	0	OK
rna11899	-	-	gene8566	Ssr1	-	NW_003613871.1:565246-584369	7470	44.027	55.226	53.2664	57.1856	OK
rna11836	-	-	gene8516	Kiaa1468	-	NW_003613867.1:1509650-1597404	5423	1.31539	1.64998	1.10847	2.19149	OK
rna11835	-	-	gene8516	Kiaa1468	-	NW_003613867.1:1509650-1597404	5414	1.64604	2.06474	1.48433	2.64516	OK
rna11837	-	-	gene8516	Kiaa1468	-	NW_003613867.1:1509650-1597404	5423	3.00304	3.76692	3.0156	4.51823	OK
rna11838	-	-	gene8516	Kiaa1468	-	NW_003613867.1:1524675-1597404	3352	0	0	0	0.0822374	OK
gene8570	-	-	gene8570	LOC100768236	-	NW_003613871.1:794314-796618	618	0	0	0	0.405944	OK
rna11910	-	-	gene8571	Snrnp48	-	NW_003613871.1:796583-816402	1176	14.4009	18.064	15.0549	21.0732	OK
rna11911	-	-	gene8572	Bmp6	-	NW_003613871.1:1061082-1090784	1946	0.919404	1.15327	0.576636	1.72991	OK
rna11912	-	-	gene8573	Txndc5	-	NW_003613871.1:1091460-1116219	2051	148.706	186.533	179.522	193.543	OK
rna11814	-	-	gene8502	LOC103159827	-	NW_003613867.1:107896-130602	6163	0	0	0	0.0376716	OK
rna11813	-	-	gene8502	LOC103159827	-	NW_003613867.1:107896-130602	6210	0	0	0	0.0370352	OK
rna11817	-	-	gene8502	LOC103159827	-	NW_003613867.1:107897-122130	5405	0	0	0	0.0432339	OK
rna11816	-	-	gene8502	LOC103159827	-	NW_003613867.1:107897-125631	5253	0.782597	0.981665	0.67903	1.2843	OK
rna11815	-	-	gene8502	LOC103159827	-	NW_003613867.1:107897-130602	6118	0	0	0	0.0378177	OK
rna11818	-	-	gene8502	LOC103159827	-	NW_003613867.1:107900-130602	1717	0	0	0	0.13991	OK
rna11914	-	-	gene8575	Eef1e1	-	NW_003613871.1:1251581-1262555	825	54.1542	67.9293	60.5474	75.3113	OK
gene8576	-	-	gene8576	LOC100768813	-	NW_003613871.1:1315375-1315788	413	0	0	0	0	OK
rna11913	-	-	gene8574	Bloc1s5	-	NW_003613871.1:1198916-1236864	1756	16.3459	20.5037	17.9625	23.045	OK
rna11919	-	-	gene8578	Ift57	-	NW_003613872.1:18752-24703	764	21.8804	27.4461	22.8396	32.0525	OK
rna11918	-	-	gene8577	Slc35b3	-	NW_003613871.1:1524469-1550211	1464	0	0	0	0.202524	OK
rna11917	-	-	gene8577	Slc35b3	-	NW_003613871.1:1524469-1552706	1666	1.75915	2.20662	1.05418	3.35905	OK
rna11916	-	-	gene8577	Slc35b3	-	NW_003613871.1:1524469-1555818	1683	0	0	0	0.170064	OK
rna11915	-	-	gene8577	Slc35b3	-	NW_003613871.1:1524469-1555887	1709	6.99022	8.76831	6.83643	10.7002	OK
rna11920	-	-	gene8579	Cd47	-	NW_003613872.1:111500-162353	4113	17.4844	21.9318	20.1434	23.7202	OK
rna11926	-	-	gene8581	LOC103163942	-	NW_003613872.1:732414-748406	82	0	0	0	0	OK
rna11927	-	-	gene8582	Ccdc54	-	NW_003613872.1:805989-806967	978	0	0	0	0	OK
gene8583	-	-	gene8583	LOC100771001	-	NW_003613872.1:1697623-1698813	1190	0	0	0	0	OK
gene8584	-	-	gene8584	LOC100771289	-	NW_003613873.1:307803-308245	442	150.048	188.216	167.762	208.669	OK
rna11928	-	-	gene8585	Ptprt	-	NW_003613873.1:360273-1151255	4345	0	0	0	0	OK
gene8586	-	-	gene8586	LOC100771581	-	NW_003613873.1:769376-769627	251	0	0	0	0	OK
rna11909	-	-	gene8569	Dsp	-	NW_003613871.1:752076-786971	9227	1.92782	2.41819	2.06531	2.77108	OK
rna11930	-	-	gene8588	L3mbtl1	-	NW_003613873.1:1707286-1729316	2246	0.0473622	0.0594096	0	0.178229	OK
rna11931	-	-	gene8589	Sgk2	-	NW_003613873.1:1744001-1763542	1353	0	0	0	0	OK
rna11932	-	-	gene8590	LOC100773019	-	NW_003613874.1:400008-401184	1176	0	0	0	0	OK
rna11929	-	-	gene8587	Srsf6	-	NW_003613873.1:1692505-1696101	3235	87.8076	110.143	105.855	114.431	OK
rna11934	-	-	gene8592	LOC100750484	-	NW_003613874.1:1112553-1119516	2748	2.50926	3.14754	2.35223	3.94285	OK
rna11933	-	-	gene8591	Satb2	-	NW_003613874.1:556804-723964	3132	1.67299	2.09855	1.49682	2.70027	OK
rna11940	-	-	gene8594	LOC100774093	-	NW_003613874.1:1140660-1148494	1058	0	0	0	0.3118	OK
rna11939	-	-	gene8594	LOC100774093	-	NW_003613874.1:1140660-1148625	1055	0	0	0	0.319449	OK
rna11938	-	-	gene8594	LOC100774093	-	NW_003613874.1:1140660-1148625	1111	12.6113	15.8192	12.6948	18.9436	OK
rna11941	-	-	gene8595	LOC103162461	-	NW_003613874.1:1185424-1204228	2075	0	0	0	0	OK
gene8596	-	-	gene8596	LOC100750770	-	NW_003613874.1:1293817-1308809	724	0	0	0	0	OK
rna11942	-	-	gene8597	Spats2l	-	NW_003613874.1:1492933-1660050	2249	0	0	0	0	OK
rna11943	-	-	gene8598	Kctd18	-	NW_003613874.1:1673309-1686309	2832	3.02939	3.79997	2.93695	4.66299	OK
rna11925	-	-	gene8580	Bbx	-	NW_003613872.1:419339-527119	2915	0	0	0	0.0772332	OK
rna11924	-	-	gene8580	Bbx	-	NW_003613872.1:419339-548045	2879	0	0	0	0.0781793	OK
rna11923	-	-	gene8580	Bbx	-	NW_003613872.1:419339-553217	2905	0	0	0	0.0775209	OK
rna11921	-	-	gene8580	Bbx	-	NW_003613872.1:419339-560316	2774	2.06033	2.58441	1.65676	3.51206	OK
rna11922	-	-	gene8580	Bbx	-	NW_003613872.1:419339-560316	2864	8.93272	11.2049	9.66294	12.7469	OK
rna11946	-	-	gene8600	LOC100765484	-	NW_003613874.1:1739779-1760410	1567	0.143445	0.179933	0	0.434752	OK
rna11947	-	-	gene8601	Zmym5	-	NW_003613875.1:63776-78304	2533	20.2396	25.3879	23.1678	27.6079	OK
rna11936	-	-	gene8593	Tyw5	-	NW_003613874.1:1119661-1140583	3863	1.69513	2.12632	1.52609	2.72654	OK
rna11935	-	-	gene8593	Tyw5	-	NW_003613874.1:1119661-1140604	3752	0.263131	0.330063	0.0528226	0.607303	OK
rna11937	-	-	gene8593	Tyw5	-	NW_003613874.1:1125352-1140614	746	3.65897	4.58969	2.10076	7.07862	OK
rna11948	-	-	gene8602	Pspc1	-	NW_003613875.1:85906-141690	3488	17.33	21.7382	19.8451	23.6312	OK
rna11900	-	-	gene8567	Riok1	-	NW_003613871.1:586921-654623	1899	0	0	0	0.121623	OK
rna11906	-	-	gene8567	Riok1	-	NW_003613871.1:631326-654623	1946	15.7916	19.8084	17.473	22.1439	OK
rna11907	-	-	gene8567	Riok1	-	NW_003613871.1:634167-654623	1910	0	0	0	0.119764	OK
